"TP1_1" "TP1_2" "TP1_3" "TP2_1" "TP2_2" "TP2_3" "TP3_1" "TP3_2" "TP3_3" "TP4_1" "TP4_2" "TP4_3"
"gene_15703" 363 221 269 247 291 199 396 434 388 305 380 317
"gene_15704" 46 64 93 11 11 11 29 20 23 32 29 51
"gene_15705" 347 236 348 354 346 397 150 237 232 190 308 238
"gene_15706" 13 17 23 0 4 2 4 6 1 34 11 22
"gene_15707" 5 2 6 0 0 0 0 0 0 8 3 2
"gene_15708" 663 650 736 666 627 710 842 672 972 568 398 470
"gene_15709" 1296 1646 1665 788 956 1075 1236 1046 1257 1012 1192 1222
"gene_15710" 2925 3225 3993 3121 3141 2970 2397 2345 2538 2783 2743 2797
"gene_15711" 463 411 491 741 668 838 638 643 541 415 344 388
"gene_15712" 186 135 167 160 157 128 87 99 99 155 124 140
"gene_15713" 111 103 124 72 112 72 53 90 49 24 14 28
"gene_15714" 603 499 552 605 595 621 574 440 469 567 546 461
"gene_15715" 0 0 0 2 3 0 0 1 3 0 0 0
"gene_15716" 1288 1270 1269 938 887 905 1217 1054 925 993 986 912
"gene_15717" 802 942 729 1013 632 866 711 966 747 970 716 739
"gene_15718" 3163 2753 2824 2760 2168 2546 1704 2088 2507 2166 2222 2385
"gene_15719" 987 724 781 700 905 725 883 822 877 978 913 885
"gene_15720" 204 259 192 177 193 167 177 159 231 284 210 262
"gene_15721" 86 62 104 209 160 186 230 278 192 152 151 152
"gene_15722" 2 2 1 3 2 2 1 0 0 1 2 0
"gene_15723" 873 658 831 886 834 801 795 875 846 1095 741 775
"gene_15724" 11 7 15 3 5 3 5 9 8 8 11 4
"gene_15725" 73 47 34 120 69 125 84 90 98 153 85 72
"gene_15726" 294 222 232 218 375 242 137 195 152 220 232 195
"gene_15727" 118 133 130 60 54 86 126 112 116 129 233 191
"gene_15728" 972 651 929 2986 1913 1793 1509 1825 1549 1030 1056 754
"gene_15729" 86 108 95 118 203 161 144 142 114 117 88 139
"gene_15730" 0 0 0 14 12 8 0 0 0 4 4 2
"gene_15731" 10 10 12 5 4 2 2 1 3 11 7 5
"gene_15732" 1299 1140 950 980 1196 1135 1153 1132 1102 1291 1047 1142
"gene_15733" 5538 5405 4728 5258 7745 7225 5988 5795 5036 5452 4992 5158
"gene_15734" 12 25 14 16 12 11 6 5 7 5 8 18
"gene_15735" 2324 2422 2003 1950 1855 1786 2004 1859 1722 1862 1769 2053
"gene_15736" 2393 2812 1768 1471 1382 1180 2903 1889 2808 1772 1912 1698
"gene_15737" 1 3 4 4 3 4 10 9 12 8 3 7
"gene_15738" 0 0 0 2 2 1 5 3 12 2 5 3
"gene_15739" 629 538 491 276 330 362 773 893 679 458 377 576
"gene_15740" 70 90 70 151 118 130 260 268 200 63 57 29
"gene_15741" 48 73 78 11 15 26 118 98 85 45 52 41
"gene_15742" 238 242 260 160 177 128 253 213 230 142 78 117
"gene_15743" 110 175 207 109 92 78 96 66 118 95 102 123
"gene_15744" 87 129 107 202 188 202 125 108 116 119 155 113
"gene_15745" 1508 1039 1188 1236 912 953 1208 1390 1382 783 659 1033
"gene_15746" 108 120 102 108 86 128 145 129 93 45 63 80
"gene_15747" 1719 1577 1867 1602 1114 1199 1498 1460 1603 1217 1191 1204
"gene_15748" 248 308 207 370 501 456 382 253 232 310 286 384
"gene_15749" 9 9 4 0 0 0 2 1 0 0 0 0
"gene_15750" 2960 2729 2896 2778 4065 2794 2965 4881 4449 3483 3473 3794
"gene_15751" 29 26 24 8 21 18 42 43 58 17 12 12
"gene_15752" 1116 1023 1044 868 738 888 1172 922 963 625 661 748
"gene_15753" 14 26 8 29 16 24 17 22 10 1 1 0
"gene_15754" 337 309 312 178 218 229 138 196 243 194 138 117
"gene_15755" 2415 2455 2472 2518 2872 2640 2265 2540 2891 2824 3071 2362
"gene_15756" 10 2 6 5 9 3 0 0 0 5 7 2
"gene_15757" 409 368 402 547 381 313 344 385 442 230 331 285
"gene_15758" 420 439 442 523 415 534 383 492 439 450 427 363
"gene_15759" 12 18 25 53 53 81 41 43 48 103 102 89
"gene_15760" 898 1058 889 1511 882 978 1537 2102 1756 463 467 478
"gene_15761" 15 19 23 8 14 11 24 21 8 6 33 42
"gene_15762" 4887 4748 5174 3287 4226 3831 4712 3691 4450 4809 4642 3537
"gene_15763" 0 0 0 2 3 5 2 7 3 5 6 8
"gene_15764" 114 118 136 198 216 231 303 410 197 106 100 106
"gene_15765" 180 212 168 87 143 135 86 207 168 95 118 85
"gene_15766" 495 361 275 316 436 512 402 323 379 509 511 430
"gene_15767" 38 32 24 62 51 39 50 72 43 127 132 83
"gene_15768" 138 112 143 102 52 154 82 152 142 98 68 109
"gene_15769" 20 18 29 6 12 10 11 18 10 4 15 2
"gene_15770" 2257 1956 1806 1560 1573 1662 2322 1691 1415 1045 1128 1539
"gene_15771" 15 30 25 15 26 39 22 45 44 24 29 26
"gene_15772" 2002 1601 1660 1703 1555 1549 2025 2797 2520 2797 2944 2697
"gene_15773" 639 661 602 1459 948 1132 535 579 665 418 652 565
"gene_15774" 0 0 0 12 7 7 12 6 9 13 3 4
"gene_15775" 192 189 204 127 170 154 161 168 148 128 114 100
"gene_15776" 453 460 480 676 462 554 574 650 551 606 480 512
"gene_15777" 613 579 466 369 328 319 412 231 375 444 587 445
"gene_15778" 392 725 442 682 440 432 545 636 689 656 687 719
"gene_15779" 1 2 1 28 13 9 0 0 0 2 8 8
"gene_15780" 5 4 2 13 6 5 10 12 5 14 13 5
"gene_15781" 4 5 5 1 0 1 7 7 7 3 6 7
"gene_15782" 180 142 276 534 526 567 468 512 563 335 378 436
"gene_15783" 34 15 26 8 7 8 24 18 28 5 7 18
"gene_15784" 70 51 73 20 8 15 96 77 52 35 60 58
"gene_15785" 3399 3278 3604 3062 3070 3723 3034 2977 2963 4000 3001 2369
"gene_15786" 11 4 4 2 2 4 28 29 25 5 6 7
"gene_15787" 9160 9639 9443 7279 8670 9256 10268 11368 12122 9953 7858 9459
"gene_15788" 341 395 334 415 452 515 437 399 464 357 426 382
"gene_15789" 35 37 53 54 54 70 39 51 74 58 30 35
"gene_15790" 7 18 21 11 5 8 8 9 17 23 10 12
"gene_15791" 559 484 664 468 464 491 604 652 642 507 446 536
"gene_15792" 183 250 141 261 185 196 175 213 194 130 332 258
"gene_15793" 247 261 281 208 149 173 322 284 268 244 213 191
"gene_15794" 647 508 568 432 471 386 499 564 562 391 287 518
"gene_15795" 370 435 627 445 499 457 391 422 384 225 351 261
"gene_15796" 649 532 635 802 985 830 585 627 615 927 1012 1088
"gene_15797" 323 244 383 283 307 303 469 335 396 119 138 114
"gene_15798" 2867 2115 2812 2831 2832 2668 2670 2727 2945 3291 4001 3081
"gene_15799" 24 8 10 1 16 5 19 15 10 42 34 28
"gene_15800" 62 72 94 235 166 247 83 82 98 163 192 151
"gene_15801" 66 63 55 64 77 45 150 72 132 32 38 47
"gene_15802" 5 3 7 5 4 2 28 14 23 1 0 1
"gene_15803" 25 25 42 80 114 48 75 100 75 56 41 61
"gene_15804" 115 142 58 52 45 43 32 58 82 65 72 91
"gene_15805" 192 150 218 384 290 265 232 204 224 180 162 87
"gene_15806" 1481 1705 2411 1591 1478 1255 1108 1350 1645 1709 1464 1659
"gene_15807" 2193 1714 2209 2062 2043 1888 2139 2145 1941 2938 2727 2414
"gene_15808" 61 92 31 126 164 92 132 118 160 105 158 99
"gene_15809" 442 449 495 846 720 763 700 797 789 782 832 766
"gene_15810" 333 322 179 526 475 407 158 255 174 258 218 293
"gene_15811" 55 41 31 29 38 48 73 116 20 38 44 70
"gene_15812" 829 848 866 861 907 890 677 998 815 783 866 723
"gene_15813" 11 5 6 34 27 39 16 7 10 5 12 16
"gene_15814" 1616 1731 1808 745 765 931 1383 1539 1387 1993 1603 1872
"gene_15815" 336 294 282 249 245 239 390 370 239 396 611 331
"gene_15816" 956 893 929 908 1132 1011 1552 1248 1257 1390 1253 1369
"gene_15817" 21 24 31 17 35 29 44 74 67 35 33 30
"gene_15818" 582 698 751 498 548 526 537 425 385 403 365 451
"gene_15819" 87 77 67 81 108 140 94 79 148 37 56 49
"gene_15820" 680 992 658 469 520 650 706 452 610 598 428 443
"gene_15821" 2101 2658 2033 1397 1597 1679 1678 1866 2360 1656 1673 2174
"gene_15822" 81 107 87 167 159 194 156 190 150 245 247 207
"gene_15823" 19 28 24 38 35 49 21 13 15 36 15 19
"gene_15824" 773 752 783 800 1000 868 1144 896 1174 796 826 731
"gene_15825" 0 0 0 4 6 6 0 0 0 0 0 0
"gene_15826" 539 412 495 465 535 648 550 551 714 557 537 699
"gene_15827" 281 285 231 181 225 200 379 420 309 142 91 115
"gene_15828" 1 2 1 1 4 3 5 9 6 0 1 2
"gene_15829" 454 484 421 294 264 378 375 235 253 390 380 308
"gene_15830" 400 365 266 260 212 238 195 354 201 262 231 213
"gene_15831" 1699 1352 1452 1828 1345 1451 1156 1274 1399 1417 1427 1948
"gene_15832" 1067 996 942 1044 791 951 942 955 837 713 668 633
"gene_15833" 600 713 666 713 876 829 851 829 1136 738 768 838
"gene_15834" 2 1 1 3 2 4 4 9 4 1 3 5
"gene_15835" 455 259 361 555 441 510 307 430 335 333 493 513
"gene_15836" 161 232 256 348 273 231 197 163 125 262 256 356
"gene_15837" 116 173 168 116 94 142 48 78 60 72 113 66
"gene_15838" 428 367 405 398 532 520 388 401 403 403 470 595
"gene_15839" 128 99 143 625 446 701 172 252 213 154 245 172
"gene_15840" 315 280 287 293 338 263 138 228 413 275 287 407
"gene_15841" 471 316 543 512 452 415 370 380 390 431 442 441
"gene_15842" 495 432 503 357 377 417 685 539 519 445 487 466
"gene_15843" 0 0 0 9 6 7 0 0 0 4 2 2
"gene_15844" 87 102 62 65 119 132 111 98 97 28 48 62
"gene_15845" 273 295 159 187 190 247 127 122 135 320 236 241
"gene_15846" 1382 1613 1593 1725 1845 1562 2214 1951 1435 1215 1184 1346
"gene_15847" 157 160 119 216 137 145 167 149 137 166 182 165
"gene_15848" 698 715 687 684 1003 853 685 690 648 584 528 668
"gene_15849" 489 515 640 565 609 466 355 302 333 822 748 654
"gene_15850" 100 121 83 123 78 87 93 72 71 78 99 200
"gene_15851" 10 2 6 4 4 3 28 18 22 31 25 20
"gene_15852" 211 116 222 116 172 112 107 150 115 100 154 154
"gene_15853" 185 189 145 139 115 84 211 228 203 298 207 203
"gene_15854" 760 687 649 974 1099 1116 1122 610 938 1826 1840 1478
"gene_15855" 39 33 34 37 15 59 14 24 30 19 10 7
"gene_15856" 4 2 5 15 5 6 6 12 17 4 5 2
"gene_15857" 86 82 106 65 53 69 49 84 81 109 145 138
"gene_15858" 71 102 74 84 60 37 122 128 111 83 89 141
"gene_15859" 107 180 179 320 343 308 247 250 427 171 161 237
"gene_15860" 82 74 83 88 41 27 57 44 56 66 90 76
"gene_15861" 578 502 401 364 288 375 786 706 638 443 497 485
"gene_15862" 233 248 228 86 123 102 167 385 234 156 169 158
"gene_15863" 307 320 360 465 338 540 218 193 239 408 453 435
"gene_15864" 5880 4634 4647 4401 3772 4632 5777 5173 5411 4710 5103 3122
"gene_15865" 818 812 899 1023 753 877 781 818 895 755 499 684
"gene_15866" 344 165 305 189 102 77 150 165 119 229 262 203
"gene_15867" 49 64 85 109 85 108 112 98 124 167 165 179
"gene_15868" 603 743 755 506 509 426 688 621 623 367 338 343
"gene_15869" 0 0 0 0 3 1 10 12 18 3 4 10
"gene_15870" 420 504 297 742 768 816 838 789 912 497 632 637
"gene_15871" 517 633 816 295 396 520 414 302 359 719 581 840
"gene_15872" 16 23 23 6 4 11 19 59 61 32 25 45
"gene_15873" 48 33 38 53 54 49 73 135 60 31 13 24
"gene_15874" 3 2 4 0 0 0 2 0 2 0 0 0
"gene_15875" 64 72 32 109 102 78 38 20 53 106 96 81
"gene_15876" 256 285 203 168 135 170 182 120 113 371 346 257
"gene_15877" 91 89 70 28 20 30 38 45 52 20 23 35
"gene_15878" 1 5 4 7 8 9 0 0 0 0 0 0
"gene_15879" 417 560 589 351 351 359 413 436 544 242 275 421
"gene_15880" 135 165 140 322 250 347 144 172 183 250 250 193
"gene_15881" 248 175 265 183 198 275 184 223 253 132 113 103
"gene_15882" 1051 1028 1074 1102 1015 1162 1095 1213 967 1265 1549 790
"gene_15883" 4 3 2 0 0 0 2 4 1 1 0 5
"gene_15884" 2955 3173 2696 2380 2480 2402 2623 2792 2506 2514 2386 2750
"gene_15885" 38 68 88 52 60 57 59 81 69 45 30 36
"gene_15886" 375 411 381 328 402 411 444 303 262 272 252 274
"gene_15887" 326 418 322 243 343 329 269 236 202 116 155 174
"gene_15888" 1 0 1 5 4 2 0 0 0 1 2 2
"gene_15889" 5 4 2 6 7 8 1 1 1 16 9 16
"gene_15890" 8 15 25 23 22 18 23 28 17 42 40 27
"gene_15891" 6 11 8 9 6 13 14 5 12 19 29 32
"gene_15892" 98 83 89 105 110 99 151 150 156 57 74 97
"gene_15893" 2 1 1 0 0 5 0 0 0 0 0 0
"gene_15894" 216 196 252 684 675 884 281 305 439 391 454 362
"gene_15895" 4 2 1 0 0 0 0 5 1 0 0 0
"gene_15896" 116 118 110 154 95 117 70 78 80 124 144 147
"gene_15897" 976 1279 855 1159 1119 1325 698 857 838 738 1034 943
"gene_15898" 138 162 122 168 136 139 210 342 203 239 198 158
"gene_15899" 345 452 378 401 413 397 473 411 412 355 339 238
"gene_15900" 1732 1320 1756 1823 2032 2056 1243 1447 1586 2095 1609 1816
"gene_15901" 656 553 582 604 478 572 585 551 561 631 600 604
"gene_15902" 188 131 295 348 330 417 174 148 137 203 210 234
"gene_15903" 0 0 0 0 0 0 2 8 1 0 4 1
"gene_15904" 20 15 12 34 13 26 6 11 4 26 54 14
"gene_15905" 952 594 741 778 855 1032 774 922 868 1380 1099 1074
"gene_15906" 18 21 6 30 39 28 4 3 5 3 2 1
"gene_15907" 508 529 468 567 525 519 395 364 277 730 635 822
"gene_15908" 379 306 429 256 309 332 312 216 222 425 467 527
"gene_15909" 150 125 158 203 138 154 161 164 166 153 176 135
"gene_15910" 75 86 140 216 118 120 115 125 104 66 92 143
"gene_15911" 208 156 233 169 123 137 162 302 315 294 267 326
"gene_15912" 284 162 298 126 228 82 448 525 326 262 229 168
"gene_15913" 816 630 572 762 713 835 947 644 779 756 541 631
"gene_15914" 18 17 13 8 15 7 54 45 60 33 33 31
"gene_15915" 135 115 75 54 38 36 138 127 184 93 57 53
"gene_15916" 653 614 704 581 590 553 542 501 559 598 660 635
"gene_15917" 313 343 292 212 242 288 219 234 271 198 268 195
"gene_15918" 317 358 313 535 490 506 344 361 445 381 425 339
"gene_15919" 6 7 6 3 2 0 0 0 0 2 5 3
"gene_15920" 51 48 39 85 82 59 23 29 43 75 66 63
"gene_15921" 413 230 362 248 368 306 338 347 331 405 424 296
"gene_15922" 815 801 482 594 643 592 351 366 348 557 647 698
"gene_15923" 1 2 1 0 0 0 18 12 4 0 0 1
"gene_15924" 216 233 417 555 466 418 240 218 227 468 299 338
"gene_15925" 0 0 0 4 2 2 5 1 5 2 1 1
"gene_15926" 185 196 202 121 112 59 168 163 134 268 398 290
"gene_15927" 589 651 732 370 339 466 448 448 457 431 262 361
"gene_15928" 390 388 334 231 498 366 238 366 287 203 127 282
"gene_15929" 791 773 717 586 522 677 786 678 623 586 614 592
"gene_15930" 183 90 214 208 298 133 380 491 331 419 268 374
"gene_15931" 11 5 12 2 3 7 0 0 0 12 3 4
"gene_15932" 433 240 303 269 284 306 224 405 300 272 382 411
"gene_15933" 1321 1991 1835 1127 1079 840 700 1135 840 1058 1318 1329
"gene_15934" 1 2 3 2 4 2 1 1 5 11 7 5
"gene_15935" 28 24 37 23 32 22 17 15 13 18 21 32
"gene_15936" 41 35 25 79 63 51 42 49 41 18 19 21
"gene_15937" 1757 1883 1672 2295 2474 2414 2472 2898 2130 2322 2093 2163
"gene_15938" 28 33 38 39 23 28 13 5 10 13 15 15
"gene_15939" 150 166 119 145 195 190 105 124 133 182 228 114
"gene_15940" 38 22 38 36 33 28 86 50 76 72 61 103
"gene_15941" 163 176 105 171 110 73 119 179 156 73 69 61
"gene_15942" 47 44 56 53 17 39 121 79 73 105 114 147
"gene_15943" 34 85 18 29 14 18 32 43 23 11 6 18
"gene_15944" 29 63 50 72 120 86 34 32 27 120 93 78
"gene_15945" 22 25 23 0 0 0 8 8 11 6 8 13
"gene_15946" 844 765 720 748 1274 765 1113 1141 1413 613 822 889
"gene_15947" 221 286 307 557 443 631 374 313 306 480 415 622
"gene_15948" 42 41 27 32 49 43 39 57 56 6 7 6
"gene_15949" 22 9 5 13 10 21 4 6 0 7 8 5
"gene_15950" 1 1 0 4 2 4 12 5 10 2 1 3
"gene_15951" 408 228 401 407 624 278 548 453 271 566 390 617
"gene_15952" 120 133 103 33 43 57 62 50 81 83 96 107
"gene_15953" 1351 1369 1513 1604 1325 1428 1964 1190 1337 1357 1630 1365
"gene_15954" 55 45 32 34 36 43 16 12 17 24 21 22
"gene_15955" 42 52 115 48 54 38 100 68 51 46 8 7
"gene_15956" 34 48 33 62 47 57 35 64 38 71 41 82
"gene_15957" 222 264 317 536 336 466 183 163 182 164 285 207
"gene_15958" 69 71 48 130 72 94 46 58 43 75 77 95
"gene_15959" 25 25 13 30 41 24 80 86 62 78 48 98
"gene_15960" 43 25 15 37 36 43 38 103 50 37 46 47
"gene_15961" 143 182 171 196 216 197 129 209 225 100 124 54
"gene_15962" 1044 1059 1151 847 727 739 865 690 763 942 952 847
"gene_15963" 0 0 0 11 7 8 2 0 4 4 15 5
"gene_15964" 474 528 542 409 513 472 386 415 383 371 312 397
"gene_15965" 274 361 331 322 306 308 553 494 499 178 415 263
"gene_15966" 2890 2453 2721 2015 2822 1885 2325 1655 2229 2576 1495 1851
"gene_15967" 155 289 353 238 347 270 278 332 270 270 313 247
"gene_15968" 562 353 421 704 1182 827 572 637 648 672 615 688
"gene_15969" 179 128 198 131 88 82 192 92 178 103 72 65
"gene_15970" 64 54 45 95 85 81 70 88 93 58 90 112
"gene_15971" 5 2 8 8 4 7 12 9 5 9 4 5
"gene_15972" 127 168 168 94 237 186 200 188 196 107 205 319
"gene_15973" 2 1 2 0 0 1 0 0 0 8 0 4
"gene_15974" 2545 2867 2310 1891 1948 2447 2099 1618 2156 3062 2520 2483
"gene_15975" 53 67 47 67 33 61 119 85 60 35 58 68
"gene_15976" 233 102 103 67 59 63 137 172 170 168 182 134
"gene_15977" 1625 1415 1620 677 732 672 713 981 778 677 579 641
"gene_15978" 174 103 85 65 75 35 77 148 155 104 206 182
"gene_15979" 175 223 232 218 329 254 222 185 295 350 373 444
"gene_15980" 100 175 95 85 65 127 111 149 103 42 46 46
"gene_15981" 114 111 87 70 114 124 130 154 141 148 57 112
"gene_15982" 92 102 91 109 160 163 159 107 92 99 94 150
"gene_15983" 942 1412 1380 1913 1313 1493 945 1106 1067 1003 730 1205
"gene_15984" 1080 1238 1458 1046 1555 1434 1013 1170 1214 1367 1319 1237
"gene_15985" 100 107 150 175 278 172 233 220 200 373 299 261
"gene_15986" 1009 1062 802 732 820 814 381 500 440 988 824 712
"gene_15987" 379 313 239 218 314 239 311 326 249 599 604 606
"gene_15988" 1331 1418 1345 1009 1116 1180 855 1064 777 972 660 619
"gene_15989" 13 15 19 34 32 47 26 28 45 27 14 28
"gene_15990" 480 424 545 748 430 532 531 318 321 461 352 491
"gene_15991" 893 622 553 558 464 639 628 464 419 284 607 433
"gene_15992" 7 4 5 10 6 12 51 31 42 26 15 40
"gene_15993" 1617 1405 1301 1470 1268 1188 1236 1350 1227 666 889 833
"gene_15994" 871 886 778 954 836 934 1025 848 934 900 788 971
"gene_15995" 29 17 18 18 24 14 12 16 5 11 12 10
"gene_15996" 16 4 8 89 65 53 121 130 157 150 148 162
"gene_15997" 159 193 148 163 123 199 128 164 158 143 103 110
"gene_15998" 529 550 449 420 391 456 460 404 359 613 607 573
"gene_15999" 118 96 137 101 76 62 78 71 67 110 126 117
"gene_16000" 1511 1455 1374 1087 1498 1448 1313 1215 1329 1928 1357 1409
"gene_16001" 87 122 97 104 142 89 88 115 119 86 109 128
"gene_16002" 327 229 330 392 363 298 273 310 329 330 342 249
"gene_16003" 8198 6126 6528 5609 7661 6941 5544 7791 7184 6343 4938 5952
"gene_16004" 80 178 77 94 106 70 246 132 164 115 108 168
"gene_16005" 115 61 58 72 86 73 86 111 73 36 31 35
"gene_16006" 742 1019 1103 870 675 936 1375 1588 1612 1038 1152 1096
"gene_16007" 1020 1316 1029 1511 1103 1280 1950 2218 1823 1082 1101 1014
"gene_16008" 130 171 144 394 257 262 298 199 237 176 143 222
"gene_16009" 11 11 17 10 2 11 12 13 10 14 8 20
"gene_16010" 123 144 115 147 145 210 120 136 131 141 145 122
"gene_16011" 45 56 58 63 32 21 116 125 77 85 92 94
"gene_16012" 450 372 382 425 435 395 1012 1191 945 604 784 785
"gene_16013" 3 2 2 5 1 1 9 6 5 2 2 2
"gene_16014" 13 3 14 16 13 15 24 29 32 34 38 16
"gene_16015" 110 99 70 70 45 56 276 235 197 166 215 168
"gene_16016" 63 55 52 67 67 80 32 32 45 84 147 129
"gene_16017" 518 470 428 393 346 425 318 432 252 304 290 430
"gene_16018" 60 76 90 200 115 219 229 145 137 75 61 76
"gene_16019" 507 512 612 533 555 550 726 690 716 615 645 445
"gene_16020" 208 250 208 247 228 161 351 256 263 358 314 272
"gene_16021" 68 77 78 95 90 178 85 64 85 148 99 115
"gene_16022" 2432 2408 2090 2667 1965 2177 1798 1717 1491 1725 2758 2272
"gene_16023" 741 679 907 757 778 759 722 819 658 735 1121 767
"gene_16024" 28 25 30 3 5 13 8 7 12 15 57 32
"gene_16025" 2 3 6 1 4 4 0 0 0 0 0 0
"gene_16026" 72 70 56 82 83 65 148 181 149 122 119 212
"gene_16027" 37 28 56 7 3 8 36 39 50 16 12 22
"gene_16028" 108 56 133 124 137 156 111 159 90 152 113 126
"gene_16029" 23 14 11 13 15 7 27 36 40 25 35 17
"gene_16030" 799 821 837 1063 1143 1316 893 951 844 1130 1175 1068
"gene_16031" 760 790 778 754 736 860 643 798 686 865 999 875
"gene_16032" 1312 1320 1446 1687 1746 1703 2126 1922 2522 1720 1912 2034
"gene_16033" 8 28 9 19 25 25 17 12 25 23 14 22
"gene_16034" 2593 2841 3072 3052 3171 3310 1865 3156 3094 1395 1825 1958
"gene_16035" 304 255 258 150 140 124 115 177 174 151 140 108
"gene_16036" 1812 2479 1892 2274 2101 2128 1364 1586 1272 1815 1966 2525
"gene_16037" 1622 1360 1958 697 764 879 1209 1439 1099 1332 1634 1504
"gene_16038" 149 176 121 191 175 155 107 139 136 88 106 81
"gene_16039" 7 2 4 6 10 8 8 6 5 5 1 2
"gene_16040" 10 14 8 5 5 8 4 5 5 10 4 6
"gene_16041" 5 1 1 0 1 0 7 2 2 4 8 6
"gene_16042" 1081 1100 1057 888 1037 943 896 913 1161 1186 1290 1360
"gene_16043" 1308 1025 951 1269 1794 1668 1483 1852 1426 1732 1181 1381
"gene_16044" 60 81 73 62 41 94 58 51 59 63 53 101
"gene_16045" 262 263 288 250 219 282 157 266 174 152 261 158
"gene_16046" 2405 2244 2252 2112 1558 1909 1717 1928 1870 1579 1458 1245
"gene_16047" 198 252 264 325 394 435 202 241 222 215 297 223
"gene_16048" 587 537 596 557 552 489 480 383 407 204 318 292
"gene_16049" 0 0 0 0 0 0 0 0 0 8 2 2
"gene_16050" 285 130 188 177 222 200 209 194 170 95 97 131
"gene_16051" 143 217 138 205 184 244 195 252 168 236 131 81
"gene_16052" 1962 1685 2693 1604 1230 1707 2746 1214 2750 1340 1202 1407
"gene_16053" 1023 1551 1225 1132 888 842 1350 875 1117 665 549 542
"gene_16054" 80 44 94 53 57 63 76 57 68 45 34 34
"gene_16055" 590 663 469 638 655 519 760 741 730 890 807 1046
"gene_16056" 386 374 439 708 735 762 445 413 373 254 358 365
"gene_16057" 674 575 652 304 375 527 916 694 667 363 442 530
"gene_16058" 656 817 666 494 559 503 503 406 613 508 522 550
"gene_16059" 116 179 129 114 107 124 131 127 139 115 59 55
"gene_16060" 28 21 41 32 18 37 13 35 11 25 27 25
"gene_16061" 118 108 144 169 195 136 57 48 46 107 69 107
"gene_16062" 88 32 55 9 24 14 25 17 9 42 39 40
"gene_16063" 316 370 239 580 649 565 575 624 578 605 682 747
"gene_16064" 1077 1016 1332 1586 1534 1424 918 855 1002 1776 1392 1606
"gene_16065" 1 0 1 5 8 4 6 0 2 0 0 0
"gene_16066" 128 115 164 239 287 349 194 147 174 105 68 108
"gene_16067" 126 278 159 227 267 158 203 166 255 203 168 148
"gene_16068" 234 238 201 361 284 268 355 299 457 195 172 215
"gene_16069" 338 280 314 540 506 428 467 345 468 445 267 345
"gene_16070" 2950 3477 3148 2442 2542 1906 3268 3618 4037 3280 2470 3371
"gene_16071" 874 718 852 1160 1370 1280 1320 1129 1165 1818 1565 1456
"gene_16072" 37 52 68 84 94 101 68 118 94 104 110 88
"gene_16073" 1587 962 1100 1310 1203 1274 932 872 1224 1112 1157 1145
"gene_16074" 54 28 35 40 35 45 39 28 31 26 55 44
"gene_16075" 682 641 735 755 596 876 568 618 642 857 1173 1048
"gene_16076" 75 64 49 99 86 102 90 148 109 84 73 110
"gene_16077" 2754 2562 2574 2432 1782 2081 4088 3231 3631 3177 2552 2265
"gene_16078" 24 17 6 15 10 10 5 7 10 11 8 13
"gene_16079" 4436 4812 4439 3194 2361 3941 2629 2532 2511 2938 3185 3620
"gene_16080" 1018 975 898 1076 1100 1300 1626 1148 2070 1072 1764 1165
"gene_16081" 69 69 67 115 84 54 107 135 77 157 98 76
"gene_16082" 635 681 415 686 767 726 1158 806 849 1107 1052 1060
"gene_16083" 109 161 184 102 121 104 111 82 58 70 78 69
"gene_16084" 125 65 65 196 181 175 221 137 157 158 190 93
