"TP1_1" "TP1_2" "TP1_3" "TP2_1" "TP2_2" "TP2_3" "TP3_1" "TP3_2" "TP3_3" "TP4_1" "TP4_2" "TP4_3" "TP5_1" "TP5_2" "TP5_3" "TP6_1" "TP6_2" "TP6_3" "TP7_1" "TP7_2" "TP7_3" "TP8_1" "TP8_2" "TP8_3"
"gene_15857" 178 134 116 152 35 199 55 49 77 179 108 41 289 252 236 149 126 314 65 42 54 47 69 59
"gene_15858" 1071 982 1676 1349 1230 1243 1307 1577 1330 1727 1033 1289 1290 1455 1218 986 1319 1360 1255 1559 1756 1142 1186 1217
"gene_15859" 8498 9514 8454 8654 7131 8692 6878 5924 6064 5849 6492 6192 5958 5322 6934 4615 7215 7334 6183 6662 7647 7482 6522 7623
"gene_15860" 3091 5575 3272 3797 3817 3339 5235 3165 4851 3716 4916 4046 2739 3726 3197 2844 3485 4055 2850 3294 2668 2389 2110 3005
"gene_15861" 2044 1785 1997 1615 2028 1692 2278 2617 2458 2357 2394 1822 1691 1388 2164 2094 2080 2171 3224 3025 2671 2735 3090 2922
"gene_15862" 2293 2322 2008 2357 2245 2738 3568 2946 3501 3942 3391 3491 2884 2702 4922 4302 3248 3803 3629 3609 4096 3577 3029 3648
"gene_15863" 47 41 19 71 79 24 53 73 46 100 71 86 108 114 96 117 114 102 47 51 96 70 59 77
"gene_15864" 336 148 89 223 88 273 123 78 106 87 197 84 196 239 224 408 191 291 240 121 240 207 131 107
"gene_15865" 673 716 1229 1050 852 961 695 826 819 1092 713 797 937 939 913 1031 1029 848 1226 777 1005 882 906 791
"gene_15866" 572 592 668 591 577 717 421 526 318 472 396 414 639 378 466 424 482 450 809 686 581 435 667 331
"gene_15867" 118 56 67 69 121 112 64 40 108 75 69 124 15 10 26 10 5 29 125 72 121 63 59 76
"gene_15868" 556 573 521 407 584 509 534 599 445 769 578 555 542 503 735 504 562 187 712 1200 826 985 639 814
"gene_15869" 111 136 157 77 114 172 76 100 109 128 113 114 18 9 9 17 10 12 93 29 75 85 36 68
"gene_15870" 1113 889 739 1056 1145 1009 645 903 851 1231 814 1050 689 830 661 622 776 651 1241 507 1004 635 1051 593
"gene_15871" 3540 4592 3654 3733 3934 3771 5508 4207 2840 2772 3587 3573 4447 4962 4784 5477 4157 4948 3905 5908 3915 4904 3918 3780
"gene_15872" 8 8 4 12 6 14 0 0 0 0 0 0 9 26 20 12 22 16 5 19 6 0 7 7
"gene_15873" 2225 2093 2641 2110 1823 2508 1128 869 1126 1096 1409 1397 2250 2331 2288 2426 2572 2610 2293 2443 1787 1778 1807 2764
"gene_15874" 2387 2206 2452 2582 2243 2257 1836 2024 2482 1975 2100 1933 2859 2278 2263 2577 2442 2075 1995 2004 2532 2065 1680 2100
"gene_15875" 2113 2191 2319 1612 2312 2235 2184 2764 2920 2988 3027 3289 4257 3535 3674 3817 3647 2960 3255 2576 2720 3682 3841 3312
"gene_15876" 3407 3846 3629 4943 2842 3261 2504 2735 2546 2539 2661 1960 3116 2490 2891 2832 2994 2952 2924 3410 3443 3566 3360 2573
"gene_15877" 7712 8765 9026 9649 8909 9738 10793 9740 8728 11334 9815 11603 8692 8972 8096 10814 7988 10236 11632 12029 15208 8471 14931 11364
"gene_15878" 2344 2511 2403 2174 2520 2093 1353 1748 1245 2150 1359 1774 2447 2637 3476 2487 2602 2381 2221 1616 2529 1926 2422 2380
"gene_15879" 829 664 812 898 704 816 850 765 474 252 578 419 727 1197 1543 1319 1021 940 679 1021 1014 692 868 527
"gene_15880" 299 264 222 252 272 203 227 210 147 180 258 337 541 587 748 473 535 889 412 375 521 493 335 511
"gene_15881" 5 16 4 16 12 6 10 4 8 8 3 2 20 14 64 24 33 14 0 0 0 0 0 0
"gene_15882" 12 4 9 4 4 3 20 23 8 27 31 56 0 0 0 0 0 0 0 0 0 0 0 0
"gene_15883" 215 243 262 215 98 205 117 124 107 68 112 104 188 225 218 209 195 180 419 377 397 473 315 250
"gene_15884" 866 1014 1183 1013 808 1038 814 571 728 654 1161 820 774 932 687 750 803 964 2166 1748 1255 1197 1540 1587
"gene_15885" 547 621 756 595 833 793 792 1006 1156 973 1010 945 1014 626 501 805 798 824 612 747 784 603 652 339
"gene_15886" 113 93 91 143 64 36 47 46 35 147 48 25 104 57 73 55 97 90 135 260 144 135 123 119
"gene_15887" 1835 1812 1758 1873 1704 1693 1661 1356 1597 2049 1579 1059 1055 1204 916 1395 1246 858 1495 1435 1465 1395 1079 1164
"gene_15888" 1701 1725 2080 1681 1552 1519 2222 1357 1750 1334 1823 1682 1389 1553 1505 2061 1820 1860 1579 1363 1193 1733 1050 1361
"gene_15889" 16 18 26 29 20 30 13 6 1 4 1 8 0 0 0 0 0 0 11 1 7 10 16 14
"gene_15890" 1393 1387 1492 1460 1244 1035 1183 1204 1106 1146 1138 1177 968 1149 1287 1115 1059 985 1051 1071 1393 1282 979 1094
"gene_15891" 224 225 179 291 194 149 116 117 184 156 170 196 321 93 134 204 241 216 121 197 224 134 99 219
"gene_15892" 987 1070 1075 694 557 978 943 820 834 582 324 519 1200 858 1322 1192 1459 1304 994 859 724 829 998 796
"gene_15893" 85 67 69 71 79 60 54 35 34 18 40 25 108 56 29 71 49 95 10 6 2 4 13 10
"gene_15894" 11 18 14 34 30 10 71 68 96 65 122 56 31 31 20 25 28 30 77 66 31 51 32 49
"gene_15895" 191 64 136 69 112 68 52 50 68 65 55 79 42 31 14 16 30 13 149 151 64 45 93 62
"gene_15896" 3702 3817 4526 5207 4785 4391 5656 5639 4834 4784 5376 4564 3801 2739 3604 3330 3273 2963 4417 5017 2654 2855 3431 4585
"gene_15897" 329 363 225 230 189 349 350 356 368 371 395 303 260 421 224 258 184 188 200 178 162 207 214 149
"gene_15898" 8491 6864 6247 7361 9328 11440 9974 9355 9541 9618 10742 8320 9543 9681 8471 9664 7868 6525 6549 6681 6056 6960 6814 6412
"gene_15899" 3768 3486 3074 3491 4335 2728 2168 2626 2787 2593 3245 2388 2075 2460 2175 1976 2222 2282 2998 2530 3160 2835 2638 2773
"gene_15900" 6 3 0 0 5 1 16 2 2 4 6 2 0 0 0 0 0 0 17 2 5 16 2 6
"gene_15901" 6803 8190 7989 8926 8004 9370 5493 6314 5068 6215 5168 7568 7744 7336 8847 8326 7214 6557 7780 7715 8201 6990 7378 6335
"gene_15902" 0 0 0 0 0 0 50 24 40 26 106 51 7 10 10 8 18 6 56 62 47 21 33 77
"gene_15903" 2 3 6 2 8 2 28 6 14 53 14 3 42 53 16 19 54 52 28 4 20 32 20 2
"gene_15904" 49 78 44 53 39 70 18 20 9 20 8 8 52 17 22 93 50 22 46 93 52 88 26 71
"gene_15905" 3 0 0 2 10 12 11 0 11 0 11 4 5 13 4 11 17 10 0 0 0 0 0 0
"gene_15906" 0 0 0 0 0 0 51 17 32 9 18 22 2 18 5 3 1 7 0 0 0 0 0 0
"gene_15907" 4 1 2 2 2 3 13 13 21 18 20 12 8 14 16 2 1 1 0 0 0 0 0 0
"gene_15908" 94 105 64 75 109 213 94 102 64 116 83 73 224 200 235 249 256 314 224 147 183 188 171 227
"gene_15909" 8997 9162 8312 10458 8200 8676 5975 7283 8160 6606 6646 6763 7040 8559 7617 8333 8990 8446 8476 5725 7858 8853 10170 8415
"gene_15910" 1926 2063 2002 2123 2526 2166 1516 1330 1432 1227 1568 1123 1760 1595 1614 1508 2445 1121 2365 2187 1966 2197 2193 2439
"gene_15911" 109 100 118 113 90 141 140 70 67 66 144 145 280 199 155 115 179 299 99 80 134 104 97 103
"gene_15912" 17 29 35 23 12 16 11 0 3 3 4 0 22 43 14 16 20 20 6 27 24 12 14 6
"gene_15913" 804 681 956 1065 823 880 961 971 790 725 735 925 784 786 661 619 667 776 813 973 811 720 1066 850
"gene_15914" 588 824 561 681 586 492 889 910 841 1000 1077 774 1065 995 1043 1311 1150 1242 1035 738 1001 656 655 989
"gene_15915" 8932 7661 9677 8317 8407 9067 6762 8568 7999 6827 7434 12074 8028 8986 9641 8080 8818 9659 8281 6956 12632 10109 8444 7461
"gene_15916" 1169 1060 1108 1061 1092 993 2096 1911 1635 1940 1827 1811 940 1348 1653 1226 1315 1377 1207 1426 1399 1004 1042 1196
"gene_15917" 134 97 118 126 91 126 59 77 95 90 63 116 63 63 77 53 63 62 105 92 67 81 66 87
"gene_15918" 390 242 377 445 372 216 130 99 211 124 90 195 100 99 80 51 70 77 420 373 528 410 570 452
"gene_15919" 17 10 26 8 17 15 13 52 14 13 16 35 30 18 17 27 27 32 110 86 60 68 80 111
"gene_15920" 10 10 8 8 7 31 7 7 12 14 20 6 13 26 28 20 18 26 30 49 33 33 35 52
"gene_15921" 19 49 71 24 17 26 14 18 17 13 25 28 11 26 28 22 21 33 11 25 32 30 37 25
"gene_15922" 540 457 392 648 207 710 250 194 387 281 413 328 380 549 710 389 431 504 231 495 590 199 566 465
"gene_15923" 4 6 4 2 6 4 31 31 76 33 126 53 21 16 27 9 10 39 7 1 1 0 2 2
"gene_15924" 44 31 16 76 60 41 177 96 179 162 134 191 60 116 85 92 95 118 65 83 209 259 98 97
"gene_15925" 275 278 296 329 362 293 331 370 315 373 290 360 483 519 652 372 634 423 506 569 604 423 629 645
"gene_15926" 581 725 651 819 1029 771 374 627 293 559 435 565 568 342 237 617 491 390 1300 1169 1002 842 1229 1265
"gene_15927" 4174 3559 4035 2578 3056 2765 2842 3214 2896 3204 3748 3064 2436 2284 1895 2417 1712 1925 2514 3191 3638 2912 3902 2455
"gene_15928" 10423 11672 13500 9065 13774 13854 10962 11102 11195 10102 10408 10523 15005 19297 19963 12655 12713 15147 15310 10937 11372 12181 11808 13302
"gene_15929" 1873 1823 1802 2061 1955 1909 1864 1635 1645 1559 2392 2351 978 971 694 874 1045 1242 1158 1568 1007 1405 1097 1380
"gene_15930" 450 476 555 828 522 862 380 447 552 421 438 601 350 718 516 433 474 629 1238 1410 1609 1642 1205 2642
"gene_15931" 1323 1794 1505 1528 1263 1048 1651 1416 1739 1451 1430 1393 1638 1532 1961 1354 1729 1602 1096 1007 1232 836 916 1430
"gene_15932" 32 16 5 15 21 2 20 4 3 20 13 12 0 0 0 0 0 0 0 0 0 0 0 0
"gene_15933" 2563 3020 2543 2451 2922 2761 2078 1930 2160 2057 1748 2131 2267 2519 2128 1837 2054 2539 1683 1777 1675 1816 2286 1411
"gene_15934" 99 162 154 136 187 169 154 158 142 104 195 115 172 216 174 188 150 162 339 165 233 232 181 153
"gene_15935" 6435 5991 5573 5471 5978 6334 4065 4040 4275 4485 4526 4635 5832 4644 5931 5951 5779 4699 4478 4430 7040 4464 4977 6749
"gene_15936" 1880 2440 1880 1909 1778 2101 1792 1973 1932 1788 2328 2073 1534 1812 1158 1210 1756 1438 1293 908 954 1183 862 994
"gene_15937" 45 57 30 62 46 26 19 26 10 16 15 16 34 33 17 37 37 57 10 11 16 1 15 13
"gene_15938" 572 593 655 908 633 806 509 406 465 858 481 713 856 548 631 615 670 923 751 888 807 821 841 1069
"gene_15939" 89 47 24 67 28 31 83 132 115 125 72 96 76 54 50 119 140 50 86 65 115 147 87 62
"gene_15940" 935 940 936 1310 1422 953 2349 2274 2083 1980 2378 2294 1159 1708 1318 1298 1277 1219 1911 1647 1960 1706 1939 1820
"gene_15941" 3438 3078 3991 3329 3367 4613 2964 2853 3117 4091 3598 3310 2418 3266 2764 3979 2544 2691 2247 2198 1863 1873 2288 1975
"gene_15942" 11 18 16 5 8 7 20 41 101 37 20 25 44 31 29 86 35 38 40 82 39 42 54 42
"gene_15943" 364 408 415 412 530 433 663 682 757 515 323 468 529 620 567 561 803 525 306 286 245 291 233 294
"gene_15944" 3764 3697 5770 4166 4805 6315 5440 4617 4492 4852 6680 5508 4739 6717 4469 4395 5509 5219 5019 4836 7293 5529 5439 7253
"gene_15945" 91 234 114 118 183 146 80 92 106 108 70 46 147 206 231 114 117 241 160 121 147 109 198 173
"gene_15946" 1230 1691 1433 1402 1654 2229 884 954 1063 724 913 918 1169 1300 812 1055 1034 1316 1298 1337 585 1753 1317 978
"gene_15947" 296 313 235 157 220 238 76 101 111 81 113 73 93 58 76 60 120 86 106 78 66 74 69 88
"gene_15948" 191 488 353 322 244 201 678 503 559 993 779 574 224 135 247 117 283 174 215 171 135 221 235 216
"gene_15949" 3208 3180 2480 3356 3052 3331 3417 3552 3667 5057 4856 4333 2071 1564 1948 2008 2315 2379 2100 2538 1861 2332 2712 2013
"gene_15950" 2511 2204 2164 2045 2221 2180 4151 3844 3170 2696 3956 3620 2404 1722 2930 2551 2258 2291 1879 1607 1871 1743 2015 1617
"gene_15951" 494 440 396 441 378 567 278 433 345 496 252 294 624 344 564 398 588 470 300 159 270 195 239 294
"gene_15952" 1580 1710 1703 1745 1479 1640 2838 2573 2802 2547 1866 2868 2719 2444 1712 2061 1744 2199 637 774 860 691 715 739
"gene_15953" 5308 5011 5952 3656 3787 5893 4024 5682 3693 5486 4158 3401 4917 5760 4156 5559 4483 4381 4583 5571 4762 5834 5466 5063
"gene_15954" 853 572 987 657 577 752 531 584 410 460 499 478 923 836 664 732 709 621 367 485 400 489 404 493
"gene_15955" 4 0 2 9 5 3 63 69 29 58 41 49 59 50 17 68 69 28 31 14 32 29 14 23
"gene_15956" 2345 1824 2733 1940 2721 2043 1816 2038 1737 2052 1969 1932 1702 1965 2201 1410 1847 1887 2258 1955 2310 2537 2093 2204
"gene_15957" 2088 1530 2217 1528 1774 2704 2317 2251 2338 2079 2218 2034 1136 1265 1245 1240 1077 1131 2617 2647 2181 2227 1909 2352
"gene_15958" 22 16 25 45 17 20 33 53 24 30 37 90 4 10 9 17 21 16 10 25 31 18 4 8
"gene_15959" 12143 17211 13902 14034 11734 14510 12675 12138 12329 12273 15310 12587 17957 20095 17667 17426 19661 15842 15475 16062 16088 15350 16011 19900
"gene_15960" 5955 7763 5053 5979 5615 6043 10463 9596 8933 10797 9414 9172 5295 5209 4382 5100 4648 5223 6257 8233 4195 6037 5355 4929
"gene_15961" 1283 1613 1227 694 898 752 1459 1417 1557 1248 1599 1409 977 1616 1421 1102 937 843 1310 1001 1036 1723 1433 1416
"gene_15962" 7668 8845 7467 8747 8254 5010 6449 5733 9031 9523 7806 9315 6518 4695 5642 6435 6552 5095 8725 7778 9037 7274 6327 8725
"gene_15963" 41 43 35 61 42 36 29 40 60 60 16 55 114 128 66 125 109 89 67 37 58 35 48 50
"gene_15964" 18 9 19 15 22 14 64 26 17 79 21 79 71 30 37 33 81 98 60 69 48 32 98 67
"gene_15965" 1092 1215 1064 1021 1142 1070 885 1099 816 692 873 449 1317 1061 1338 1036 1152 1112 1868 1787 1165 1360 1605 1032
"gene_15966" 31 34 45 70 73 62 51 31 70 50 81 75 161 97 145 84 193 181 195 100 165 187 173 99
"gene_15967" 490 557 560 778 695 613 421 373 325 427 444 448 579 515 367 468 329 287 493 659 652 607 749 642
"gene_15968" 7532 7297 5768 7366 6514 8676 5776 8034 7648 7468 7386 6422 7206 8293 7531 7937 5922 7255 7770 9156 5859 5416 8000 8441
"gene_15969" 2248 2724 2669 2617 2420 2514 1649 1687 1876 2388 2137 1879 2523 1807 1594 2296 2656 2754 2143 2146 1911 1898 2271 1912
"gene_15970" 11691 9878 10980 8712 8143 12565 8010 8603 9912 7815 8563 9095 9870 9084 7909 8846 9809 9480 9768 8575 8882 7884 7471 5904
"gene_15971" 1167 1238 760 1032 1241 1053 959 638 721 1088 1047 874 952 1040 1056 1077 1009 858 917 1312 1587 1575 1116 1599
"gene_15972" 64 49 96 58 72 53 51 28 34 43 34 16 5 8 1 5 2 2 39 82 82 56 89 67
"gene_15973" 2334 4322 3065 2711 4255 2186 2083 2779 2039 2435 2030 2413 2391 2470 2331 2126 2207 2464 1820 1960 1854 2603 2203 1940
"gene_15974" 8 14 2 8 5 8 15 14 25 14 25 32 0 0 0 0 0 0 14 11 3 4 14 3
"gene_15975" 2832 3096 3220 2670 2917 2725 2148 2407 2349 2573 2608 2634 2402 2762 2302 2286 2593 2588 2350 2459 2414 1679 1826 1926
"gene_15976" 287 467 203 441 366 333 384 383 297 535 541 436 398 462 483 422 476 514 267 490 351 360 587 261
"gene_15977" 323 365 350 452 367 496 638 546 491 474 406 455 314 354 349 320 313 390 400 608 632 456 744 708
"gene_15978" 8463 10547 9119 9353 10794 8573 8493 9095 7943 8347 9547 8750 12558 9918 8810 8686 8683 8740 8580 6638 9400 10696 10032 7911
"gene_15979" 188 357 158 295 352 193 141 113 224 97 115 129 386 392 230 345 295 348 402 271 342 115 382 240
"gene_15980" 2090 3023 2691 2590 2525 2372 2095 1784 2088 1795 1958 1865 3168 2512 2894 3003 2806 2873 2634 2529 2343 2645 2328 2232
"gene_15981" 87 45 68 54 100 105 64 63 184 116 175 122 187 158 217 207 169 87 89 50 109 113 99 109
"gene_15982" 2541 3283 3704 3188 4166 3300 3660 3603 3707 4080 3818 3210 3520 3092 3264 3078 3531 3568 2579 2809 2406 2593 2666 3676
"gene_15983" 179 42 70 99 98 89 57 52 37 51 56 28 22 50 22 26 24 14 31 88 90 63 53 68
"gene_15984" 621 563 678 491 674 591 625 874 681 703 713 451 481 350 377 466 587 341 595 532 456 301 519 375
"gene_15985" 1585 1537 1683 2060 1998 1124 2607 2341 2447 2663 2749 2610 1709 2534 2648 2169 2128 2145 1631 1809 1882 1883 1961 1942
"gene_15986" 3953 2896 3778 3260 3434 3498 3226 4194 2757 3070 2982 3399 2990 3159 3759 2740 2712 2965 2221 3193 4068 3177 3199 4515
"gene_15987" 0 0 0 0 0 0 0 0 0 0 0 0 1 4 0 5 0 1 3 4 3 8 2 0
"gene_15988" 960 1605 1152 1753 1100 1271 1184 1225 931 947 1001 1731 1341 1470 1525 1789 1538 1482 549 470 546 541 778 744
"gene_15989" 1074 1232 1344 940 934 952 863 985 878 878 899 1186 1059 1310 1209 1225 1557 1386 1567 1522 1386 2172 2042 2010
"gene_15990" 327 187 325 293 382 362 118 125 149 121 180 181 117 62 138 131 194 96 245 207 202 287 248 163
"gene_15991" 0 6 0 3 2 5 6 7 3 0 3 4 0 0 0 0 0 0 1 8 1 13 0 3
"gene_15992" 4886 3879 3377 4161 4272 6277 3204 3545 4086 3344 4023 3759 3483 3393 2962 3985 3193 4812 5368 5244 4943 4233 5363 4157
"gene_15993" 475 656 645 600 450 423 563 582 643 461 621 585 594 802 594 537 483 419 548 552 680 722 838 598
"gene_15994" 1263 1075 1067 1214 1067 1131 1477 1197 1377 1315 1505 1404 571 714 909 870 971 754 1704 1657 1837 1538 1687 1739
"gene_15995" 9332 5180 6018 7856 5836 5770 8390 9337 8518 7613 8381 7023 9865 7931 10485 11362 10395 9333 9130 9903 9145 9098 9720 9634
"gene_15996" 7781 8837 11316 7081 10307 10538 7324 8852 6032 6655 9624 6128 8399 9217 7109 8501 5187 7911 7225 8157 7220 5965 6326 6867
"gene_15997" 109 83 57 117 113 96 76 73 40 93 72 73 80 64 77 75 111 74 68 46 22 11 64 20
"gene_15998" 169 160 116 142 135 87 129 82 93 100 133 92 155 164 174 264 223 230 34 19 51 73 24 43
"gene_15999" 2167 2205 2034 2061 2090 2566 1599 1703 1493 1697 1981 1913 1558 1549 1398 1265 1727 1893 1501 1246 2202 1566 1514 1789
"gene_16000" 622 624 533 578 621 361 141 231 313 334 293 282 350 351 479 466 474 455 405 400 452 553 500 464
"gene_16001" 3991 4388 3327 3244 4277 3391 3946 4940 3495 4163 4239 4381 2678 2618 2747 2535 2595 2243 2633 2691 2507 2486 3269 2351
"gene_16002" 585 543 586 526 272 399 489 382 333 337 452 383 606 510 485 546 587 384 488 395 438 352 405 553
"gene_16003" 1060 884 1184 875 701 884 722 500 512 555 723 460 789 536 474 706 677 504 819 691 644 673 733 746
"gene_16004" 3039 2101 2167 2235 2130 1931 2133 2603 2285 2282 2195 2647 1915 2613 2984 2043 2338 2838 1899 1629 1625 1382 1649 2343
"gene_16005" 11 12 23 17 22 13 0 0 0 0 0 0 5 17 2 2 5 0 34 34 22 72 67 19
"gene_16006" 460 208 338 298 332 181 400 344 309 441 449 514 675 415 591 616 538 421 259 334 430 288 280 256
"gene_16007" 401 286 392 347 250 469 266 260 374 336 282 383 708 574 633 719 618 585 393 553 713 436 933 626
"gene_16008" 3219 2666 2874 2933 3577 3677 3325 2921 2829 2227 2315 2601 2076 1919 2034 2170 2532 2639 2353 2500 2711 2370 2486 1815
"gene_16009" 141 70 116 41 113 106 116 57 130 70 58 76 85 99 75 117 97 119 121 74 88 93 139 145
"gene_16010" 394 322 275 369 304 399 278 170 199 232 218 392 278 393 277 242 271 293 947 899 1020 816 924 908
"gene_16011" 64 32 18 14 48 14 72 105 78 96 81 99 63 38 20 39 35 29 20 27 16 25 33 11
"gene_16012" 154 154 199 91 121 232 161 130 157 114 125 266 95 161 176 213 118 96 35 59 34 50 44 81
"gene_16013" 8890 10146 8753 7890 8169 6773 9617 11445 11910 11314 10906 10806 8006 10232 9354 9226 8599 10262 14010 10626 10599 10597 10798 11817
"gene_16014" 66 43 11 61 61 38 130 99 99 68 55 61 139 134 115 62 120 89 79 39 20 39 74 48
"gene_16015" 8513 8763 7877 7784 9879 10079 14734 8920 13552 13848 12865 10358 6469 6821 6496 7974 6362 6351 8504 8324 10489 9758 9365 5835
"gene_16016" 15 15 32 20 16 46 2 4 5 3 17 9 0 0 0 0 0 0 0 0 0 0 0 0
"gene_16017" 3499 3368 2647 3279 3078 2634 2614 2906 2695 3012 2629 2843 2113 2108 1899 2050 1767 1943 2460 2161 2062 2621 2384 2512
"gene_16018" 5122 4398 3154 4576 4622 4064 4784 6672 4504 4186 4496 5149 2915 1891 2483 4071 3282 1833 2890 3712 2893 3885 3251 5956
"gene_16019" 109 121 156 149 193 80 184 200 204 223 235 202 147 150 166 126 172 201 88 189 59 160 119 182
"gene_16020" 268 146 126 149 260 214 138 208 153 144 104 144 19 12 10 34 21 14 67 103 123 124 100 134
"gene_16021" 3678 3485 3796 3312 2952 3543 3881 4657 5048 4579 4176 4818 5166 5663 5377 4318 4994 4929 3441 3540 3589 3550 3328 3824
"gene_16022" 3206 4830 2860 3519 3250 3735 3075 2654 2113 2994 3294 2843 2465 3176 3340 2587 2796 2730 3058 2741 3083 2640 3129 2398
"gene_16023" 273 375 257 296 326 260 51 56 56 36 33 58 95 108 165 163 140 223 93 103 83 123 121 123
"gene_16024" 0 0 0 0 0 0 0 0 0 0 0 0 20 5 7 17 6 33 0 0 0 0 0 0
"gene_16025" 727 908 826 687 954 857 408 433 233 356 176 644 748 615 573 656 573 576 396 568 472 435 301 357
"gene_16026" 211 168 184 133 194 124 221 188 199 221 322 341 138 144 225 134 99 133 236 425 444 455 292 308
"gene_16027" 7004 8981 7859 7952 9111 8086 7197 5888 6850 5562 5194 5244 8818 12260 8073 10878 9590 10092 6425 7371 6894 7267 8449 6016
"gene_16028" 1 14 5 6 14 11 3 15 9 2 11 0 12 5 7 3 1 4 0 4 1 3 4 11
"gene_16029" 561 586 809 530 741 779 470 481 622 474 355 765 527 518 789 609 682 622 557 720 545 656 450 724
"gene_16030" 97 122 159 68 156 130 71 70 159 104 78 92 47 97 67 81 38 100 41 53 69 68 33 49
"gene_16031" 54 96 151 103 53 139 91 67 133 100 167 133 112 96 50 89 60 72 129 154 151 163 149 142
"gene_16032" 25 15 21 18 9 19 5 10 0 8 10 4 8 6 18 7 6 2 0 0 0 0 0 0
"gene_16033" 52 13 18 12 22 37 29 6 22 20 9 4 4 0 3 4 1 10 2 5 26 2 2 4
"gene_16034" 399 316 435 409 223 312 532 450 577 811 491 404 185 281 165 207 173 124 397 324 408 402 369 264
"gene_16035" 4567 4217 4824 5521 4788 4429 3625 4259 3602 4000 3795 4208 3506 2718 2527 2404 2405 2901 3911 2687 3766 2479 4101 2275
"gene_16036" 423 406 242 317 318 413 215 142 160 249 265 113 441 496 516 473 533 479 629 318 376 572 334 459
"gene_16037" 17 4 10 4 2 16 54 48 51 93 7 27 32 37 26 28 21 24 71 54 85 60 27 83
"gene_16038" 3829 4464 4551 5307 4206 3913 2860 3248 2950 2812 2783 3141 2953 3045 3021 3540 2556 3087 5088 4374 4305 4267 7044 4943
"gene_16039" 45 70 48 75 96 113 76 59 117 53 70 55 136 132 121 154 196 157 144 141 111 91 82 100
"gene_16040" 835 1044 782 771 766 811 452 524 583 456 488 553 663 559 665 610 418 403 676 497 511 447 759 606
"gene_16041" 188 144 175 232 157 200 113 80 173 177 118 185 86 320 143 307 195 125 142 81 134 146 79 78
"gene_16042" 1697 2017 1793 1804 2291 1973 2668 3942 1803 3290 3327 2694 2695 2471 2719 2458 2535 2513 1928 1913 1750 1504 1586 1674
"gene_16043" 21 18 24 26 20 29 7 17 8 16 2 6 58 36 51 23 25 22 24 13 32 26 4 37
"gene_16044" 602 573 823 359 730 625 350 589 354 310 488 564 629 807 526 765 682 637 554 622 452 659 352 584
"gene_16045" 7601 6910 7480 6747 6418 7918 8990 6372 6490 5797 5281 7077 5152 7168 5983 7404 8936 9011 9221 8133 9969 8816 8251 9582
"gene_16046" 1319 1121 1343 1068 1318 1476 518 501 521 471 646 481 430 384 437 353 404 388 409 429 387 504 568 626
"gene_16047" 8457 12108 7465 9895 9203 9929 9141 9783 9061 9291 8330 9664 7013 5810 6344 6858 6099 7454 7840 6835 7513 7527 8145 5227
"gene_16048" 4918 5615 4790 4117 6943 4944 5811 6725 4688 5358 6078 4366 5550 4498 4769 5527 5215 4928 6735 7010 7245 6632 5264 6474
"gene_16049" 654 662 852 997 650 670 1573 1524 1368 1329 1567 1434 1010 816 916 1129 801 1044 592 366 745 551 770 740
"gene_16050" 64 100 39 49 56 116 71 81 36 76 108 76 88 51 62 65 59 24 55 42 17 48 79 24
"gene_16051" 2876 2319 2619 2493 2242 2315 2674 2372 2667 2056 2016 2295 2954 2248 2669 2488 2557 2842 2304 1907 2420 1925 2125 1920
