"TP1_1" "TP1_2" "TP1_3" "TP2_1" "TP2_2" "TP2_3" "TP3_1" "TP3_2" "TP3_3" "TP4_1" "TP4_2" "TP4_3" "TP5_1" "TP5_2" "TP5_3" "TP6_1" "TP6_2" "TP6_3" "TP7_1" "TP7_2" "TP7_3" "TP8_1" "TP8_2" "TP8_3"
"gene_14962" 6177 5485 6106 6708 4836 7168 6705 5564 6360 6775 5848 6501 5465 6105 4434 5376 4135 5988 7489 7586 6512 6027 8181 6236
"gene_14963" 107 80 65 88 98 89 50 63 85 58 78 49 209 199 161 188 223 145 132 69 105 110 46 107
"gene_14964" 0 0 0 0 0 0 20 3 2 12 4 22 6 27 6 10 20 18 8 0 2 2 0 3
"gene_14965" 5062 7471 7841 6221 7429 6039 5381 4214 4416 5060 6676 5630 6118 6385 7782 5262 6033 6188 5526 6246 6113 6141 6834 6194
"gene_14966" 172 192 241 291 179 239 240 349 440 334 169 381 202 220 306 324 267 133 418 709 531 742 490 531
"gene_14967" 4354 4119 4807 4072 4788 4934 2445 2609 2677 1878 4162 1971 3366 2799 2545 2640 2466 3177 2333 2432 2859 2888 2493 2741
"gene_14968" 24 30 17 25 86 47 5 0 12 3 1 0 18 2 4 0 3 2 20 13 5 3 8 11
"gene_14969" 15 17 14 38 20 19 28 27 31 29 36 30 2 3 0 3 5 0 25 57 9 59 33 39
"gene_14970" 12 40 19 34 20 5 16 8 8 5 14 7 12 24 18 10 17 34 7 24 26 22 40 14
"gene_14971" 1630 1501 1551 1508 1009 1521 777 717 524 641 695 730 972 972 970 943 922 781 1100 1113 1262 1019 1141 1092
"gene_14972" 338 303 435 457 856 438 614 669 751 610 495 451 631 558 431 648 670 466 420 590 485 430 560 404
"gene_14973" 4126 4425 3470 4196 4436 4719 5536 3761 3386 5041 4621 4410 4015 4835 5455 6650 3443 4771 3675 3614 3575 3688 3742 3476
"gene_14974" 2738 2910 2924 2870 3302 2922 1699 1835 1644 1892 2053 2482 2150 2371 1700 1809 2329 1560 4096 3737 4001 3618 3738 3577
"gene_14975" 335 557 342 359 256 523 264 344 399 329 364 295 799 944 682 1117 1191 862 578 495 236 404 459 381
"gene_14976" 690 531 480 731 516 945 665 571 667 427 561 692 314 540 281 253 331 221 607 594 621 479 831 743
"gene_14977" 0 0 2 0 0 1 6 8 6 0 6 12 0 0 0 0 0 0 21 8 6 2 10 3
"gene_14978" 1543 1720 1681 1597 1851 1327 2103 1899 1927 2175 1991 1888 1366 1230 1552 1384 1573 1626 1752 1657 1508 1633 1465 1533
"gene_14979" 261 260 336 198 313 343 136 155 289 182 310 278 223 305 482 230 347 289 118 144 74 105 102 173
"gene_14980" 2259 2113 2860 2341 2820 2619 3960 3603 3500 3329 2814 3676 2859 3386 3379 3622 2128 3610 3470 3209 2600 3674 3390 3408
"gene_14981" 8442 9043 8233 9399 7972 6828 8602 8539 8687 8651 8896 9256 7752 7655 6977 6799 9681 6751 9671 10225 9943 9050 11459 9041
"gene_14982" 898 1210 893 1161 1515 1320 1538 1228 937 1138 1640 817 655 659 982 1144 561 374 530 792 456 704 468 1028
"gene_14983" 407 196 265 322 282 318 183 245 290 101 121 137 253 302 412 272 276 213 127 166 101 110 165 121
"gene_14984" 3 4 1 3 3 9 9 10 4 6 8 9 1 4 0 13 4 4 46 51 49 21 123 43
"gene_14985" 3148 2143 2437 2398 2937 3128 2526 2248 2559 2004 1651 1979 2432 2723 2405 2257 2417 2888 1839 1894 2031 2198 1429 1839
"gene_14986" 10443 11802 10705 8699 11053 10112 8415 9654 8907 9611 8222 9214 8795 10249 10229 10769 10593 8800 7383 7694 8340 7329 7239 10132
"gene_14987" 90 34 35 38 64 110 183 263 186 215 261 232 107 62 58 78 93 46 202 108 232 48 221 250
"gene_14988" 1347 1483 1665 1472 1340 1408 2564 2154 2783 3112 2663 2700 745 748 964 740 943 561 1082 1072 1244 1261 1305 1252
"gene_14989" 13 9 8 7 13 7 9 10 8 4 3 0 0 0 0 0 0 0 25 11 5 4 0 13
"gene_14990" 1115 1056 1332 1444 1250 1318 1947 1806 1769 1882 1407 2140 1203 1009 1086 1350 933 966 1233 965 1133 744 1422 1187
"gene_14991" 11185 10945 9963 13224 10257 9430 10860 10827 11396 9092 11415 10994 9330 14254 9657 11407 13894 12196 10731 8971 8046 12705 13995 11042
"gene_14992" 3311 3862 3377 3450 3827 4846 3470 3546 3847 3667 3013 3787 5881 6072 3970 4898 5785 3996 3066 3331 2966 3077 3103 3097
"gene_14993" 46 108 47 71 36 57 28 57 53 42 34 30 15 38 9 20 20 15 23 24 42 45 41 14
"gene_14994" 5375 5282 6008 5718 5915 4039 7055 8158 6639 8023 7371 8201 5837 7614 7810 7690 5580 5314 7551 5249 6422 5597 7178 9836
"gene_14995" 7321 8124 8455 10586 9498 9273 11443 8631 9282 8181 8748 8514 8634 9004 8493 9035 7987 7516 9166 7584 6476 8894 7335 6437
"gene_14996" 2926 3181 3177 3607 3639 3002 3646 3702 2661 3459 3194 2941 1892 2805 2915 2906 2354 3301 3150 2824 2351 2553 1993 2371
"gene_14997" 260 248 240 181 229 123 183 146 245 152 258 265 188 201 213 141 163 111 205 158 242 162 113 179
"gene_14998" 884 1009 1047 1227 1160 1112 1321 1456 1646 1565 1148 1411 1283 1236 979 1735 1084 1428 1747 1479 2032 1512 1602 2248
"gene_14999" 3189 2980 2834 2803 3019 2322 2075 1949 2214 2302 2252 2858 1130 1303 1681 1254 1277 1055 2238 2651 2138 1991 1858 2036
"gene_15000" 515 573 887 570 704 1182 1074 1018 1041 1122 1098 972 570 882 769 555 643 485 1093 1015 892 1057 1057 840
"gene_15001" 141 216 252 260 345 337 237 134 161 205 196 147 303 189 187 176 221 241 147 104 121 147 208 107
"gene_15002" 1016 1346 740 1408 999 853 1370 1035 1497 1720 1525 1866 1190 1270 1184 1281 1242 1447 1469 1491 1037 1100 1374 1147
"gene_15003" 134 213 131 77 157 171 176 72 67 59 106 118 98 116 87 91 90 138 342 303 314 394 332 387
"gene_15004" 204 199 120 153 129 193 222 81 163 106 112 110 119 182 75 82 124 125 127 69 55 56 48 84
"gene_15005" 1055 1471 1319 1064 1101 1229 1904 1561 1281 1697 2038 1283 1922 2007 1405 1561 1653 1454 1768 1316 1919 1642 1693 1969
"gene_15006" 105 85 162 127 154 176 124 50 55 120 124 129 142 350 316 129 139 196 228 176 233 212 188 93
"gene_15007" 5953 5557 6124 5209 4225 5394 6599 7025 8502 6875 6517 6734 5176 3403 4710 5514 4155 6248 6452 8234 6940 7639 5304 5184
"gene_15008" 178 108 272 66 191 177 54 123 57 23 72 62 89 169 141 67 152 71 148 93 91 133 108 123
"gene_15009" 237 283 194 455 227 173 515 409 331 420 444 396 228 358 289 288 284 333 322 237 321 273 369 371
"gene_15010" 10 4 0 1 3 3 8 28 3 8 4 2 4 7 12 2 2 10 0 0 0 0 0 0
"gene_15011" 2142 1996 2328 2359 2468 2073 3161 2898 2386 3090 2243 3847 2447 2254 2475 3084 2664 2824 2779 2260 2284 2155 2564 2353
"gene_15012" 2674 2153 3448 1899 2851 3056 1961 1305 1307 1858 2147 1680 1975 2477 3296 2385 2766 2837 1672 1973 2104 1839 1940 1815
"gene_15013" 38 57 71 19 59 39 108 103 152 91 209 43 27 20 12 16 19 24 54 77 66 27 24 53
"gene_15014" 293 417 279 329 198 327 367 331 339 296 320 188 376 391 280 392 376 300 349 387 209 349 312 257
"gene_15015" 1683 1658 1846 2295 1653 2121 2995 2346 3592 3221 2429 3019 4985 4702 4486 4562 4367 4164 2920 3423 2563 3141 3669 4844
"gene_15016" 3101 2061 2362 2977 3443 3655 2949 2287 3027 2847 3004 3497 3091 3727 2844 3181 3037 3026 3145 3248 3539 3082 2658 3055
"gene_15017" 6666 5594 4348 5091 7834 5001 3877 5895 4943 5033 5743 5583 4151 5418 5052 3956 5115 5327 6463 5932 4637 7558 5519 4229
"gene_15018" 22 14 13 6 18 14 19 21 8 31 31 6 1 9 3 3 6 9 44 25 26 78 41 57
"gene_15019" 8 5 4 6 24 6 6 28 42 32 50 55 121 73 97 122 92 121 6 12 16 15 12 26
"gene_15020" 33 10 34 21 46 42 24 22 27 41 43 16 4 13 2 4 11 6 0 0 0 0 0 0
"gene_15021" 1718 1885 1934 1462 1917 1542 2710 3409 2475 2438 2091 2760 1486 1302 1164 1258 1048 827 2855 3301 2583 2917 2508 2785
"gene_15022" 4030 2983 4428 3638 3291 4010 4365 3967 3219 4272 3908 4098 4234 4758 4122 6078 4480 4185 3384 3087 2730 2785 3899 3251
"gene_15023" 638 751 540 1322 885 646 938 929 880 960 809 979 935 1200 791 940 1037 689 898 1097 731 621 1095 850
"gene_15024" 1086 1007 1048 1540 1197 959 1050 984 1131 1022 1010 699 1531 1548 1576 1823 1529 1725 1438 1372 1531 1209 1348 1524
"gene_15025" 45 70 25 23 53 24 35 18 118 67 44 72 25 23 21 41 26 48 117 194 84 138 222 133
"gene_15026" 11654 15336 13889 13673 11897 12366 12958 12156 14446 13630 9870 9542 11462 10144 9484 9341 12655 8750 9916 9785 10024 10941 11322 8110
"gene_15027" 69 95 120 71 98 134 54 155 76 131 83 86 75 105 127 90 142 69 168 75 54 208 71 61
"gene_15028" 96 127 215 80 170 187 179 155 100 124 103 169 202 212 228 150 183 153 150 111 75 135 71 100
"gene_15029" 2478 2585 2609 2123 2432 2381 1952 1701 2126 1558 1686 2092 2701 2928 2351 2482 2431 2819 4683 3767 3921 5123 5153 3516
"gene_15030" 12 26 45 33 44 42 28 4 8 29 8 3 1 4 3 3 6 0 0 0 0 0 0 0
"gene_15031" 293 244 190 252 207 255 155 187 55 94 108 237 61 61 32 61 32 50 47 77 75 132 52 83
"gene_15032" 47 84 78 104 70 52 36 17 18 26 6 39 40 26 42 38 30 16 13 14 34 20 30 20
"gene_15033" 3097 2581 3255 3669 4274 3434 5461 5220 5007 5310 5143 4966 3600 3485 2803 4402 3198 3880 3096 3189 3226 4282 3670 3141
"gene_15034" 551 753 901 502 444 693 890 522 586 783 634 726 641 566 580 453 643 495 410 440 298 287 410 347
"gene_15035" 0 0 0 0 0 0 9 6 5 9 4 7 0 0 0 0 0 0 0 0 0 0 0 0
"gene_15036" 2409 3894 3763 3168 4070 4126 3839 2493 3199 2885 2252 3006 1863 1810 1968 1970 1828 1927 4616 3397 3077 3351 3600 3204
"gene_15037" 150 88 113 201 107 162 53 109 62 60 85 71 72 85 116 76 57 63 72 91 63 108 66 98
"gene_15038" 1389 1539 1350 1245 1465 1439 1188 1755 948 2079 1304 1446 2076 1899 1820 1678 1721 2550 1766 1693 1781 1957 1703 1606
"gene_15039" 4223 3784 2699 2911 5111 3125 4335 3602 4352 3627 4354 4822 3919 3419 4646 5523 4273 4183 3891 3921 3922 3688 3459 3738
"gene_15040" 8937 5775 4840 5634 6197 5309 4739 4345 4351 4871 4085 4303 5150 6543 4537 3765 5895 4010 4396 4562 6315 5117 5726 5036
"gene_15041" 2191 1870 2421 1659 1793 1742 1592 1250 1584 1583 1518 2051 1802 1625 2018 2064 1569 1640 1890 1466 2351 2111 2454 3134
"gene_15042" 2481 2202 2568 2613 2781 2606 3260 2949 3062 3116 3852 3000 2805 2828 2318 3144 2912 2581 2319 3293 4819 4549 3525 2991
"gene_15043" 119 90 76 75 49 76 43 43 38 49 25 36 111 185 188 142 128 101 53 79 53 69 111 90
"gene_15044" 3773 5881 4485 5459 6349 4998 4330 4131 4398 5895 6422 5873 5647 4782 5350 5564 5842 4406 4193 5272 4732 5191 4690 4702
"gene_15045" 3344 3579 4979 2963 4709 3767 4255 3166 3895 3998 3923 3581 1390 1719 2184 2099 1566 1963 4401 3544 4545 3353 4838 3423
"gene_15046" 7267 7473 7256 8292 7677 7904 3112 4637 4447 4705 5180 3452 5916 5815 6068 6321 6669 4726 7627 7287 5326 5979 6596 6438
"gene_15047" 652 537 786 872 559 654 1196 949 880 872 1472 1212 520 774 574 486 632 703 800 582 1175 1047 974 888
"gene_15048" 278 152 179 199 97 239 281 313 342 652 431 427 195 206 198 155 153 211 456 217 163 316 185 255
"gene_15049" 113 96 123 83 138 264 91 197 124 156 164 127 76 66 76 120 104 112 172 132 105 204 140 158
"gene_15050" 159 164 257 205 240 290 228 310 322 614 460 267 125 72 275 139 91 241 299 678 442 466 411 406
"gene_15051" 8528 8503 6956 8475 5534 7258 8748 8486 7640 8523 8399 9486 6429 7355 5900 5366 7395 7533 4530 5806 6256 6315 5261 6568
"gene_15052" 1400 1555 1498 1593 1438 1550 605 483 709 823 950 737 937 955 845 796 663 1140 1415 1167 1613 1219 1409 1135
"gene_15053" 1352 1242 1455 1362 1302 1453 1350 1440 1056 1562 1377 1320 447 526 510 637 577 551 845 899 630 739 777 598
"gene_15054" 3423 3373 4554 3714 4603 3391 4271 4340 4163 5693 2617 4387 4510 4397 4005 4943 4619 4148 3028 2494 2703 2467 2489 2653
"gene_15055" 402 319 376 458 353 418 243 231 200 342 223 233 775 1027 738 773 765 429 260 364 379 244 410 379
"gene_15056" 3280 3602 4046 3590 4116 3283 3873 2565 3391 2698 3117 3293 3774 2753 3574 3710 3710 3282 5923 4248 4784 5487 6087 4330
"gene_15057" 58 72 81 56 54 64 160 122 75 96 89 80 40 46 20 35 41 46 8 12 12 4 3 12
"gene_15058" 5 7 4 3 5 8 0 0 0 0 0 0 5 2 3 9 0 6 2 4 4 8 4 6
"gene_15059" 584 577 633 504 631 595 577 573 612 619 465 771 478 318 439 390 721 355 399 545 622 451 438 345
"gene_15060" 777 730 425 600 584 701 376 272 280 233 243 298 646 470 378 468 602 473 375 334 312 352 349 405
"gene_15061" 157 148 76 192 139 104 149 149 82 137 80 116 98 89 95 91 80 85 91 97 81 112 63 89
"gene_15062" 195 254 239 297 168 291 167 93 125 100 204 50 60 92 46 73 35 43 107 158 105 74 104 85
"gene_15063" 591 738 858 880 756 704 477 304 603 555 646 581 553 601 683 747 638 714 1031 1095 1045 909 1299 1115
"gene_15064" 5245 5638 5317 5492 5093 4885 3774 5004 4958 4217 3920 4858 4061 3991 4343 4368 4400 5239 4443 4366 5475 3936 4557 4942
"gene_15065" 1506 1555 1447 1319 808 1311 1773 1405 1908 1742 2243 1709 1204 1066 761 983 757 838 2335 2926 2346 2253 1386 1896
"gene_15066" 651 992 514 748 533 587 568 655 633 558 568 607 422 525 435 379 509 391 264 1300 435 820 523 241
"gene_15067" 606 681 687 579 463 404 852 829 1020 848 1329 892 702 704 475 489 843 398 617 508 645 601 850 469
"gene_15068" 10 10 6 8 4 10 14 18 11 9 8 20 2 5 0 2 4 2 0 0 0 0 0 0
"gene_15069" 8533 7567 6997 7924 10080 9011 5624 6322 5374 5594 6689 6997 4930 4626 4819 4630 5843 4749 3826 4451 3620 3116 3904 3517
"gene_15070" 5159 4415 3603 4997 5366 4247 6113 8557 6608 6236 7869 7773 7391 6515 7828 7449 6558 6092 9622 9187 8612 8838 9392 9661
"gene_15071" 32 48 29 67 34 33 72 90 109 124 91 78 24 18 25 62 54 43 38 38 34 56 47 69
"gene_15072" 756 561 712 396 1295 796 797 586 568 807 719 579 881 687 1059 567 910 777 328 362 301 349 340 318
"gene_15073" 259 335 246 429 353 374 298 228 182 250 352 218 360 168 239 270 267 376 350 446 311 450 267 346
"gene_15074" 3992 3603 3961 5180 3475 4629 2772 3263 2757 2173 2861 2283 2386 3085 2879 2873 2443 2853 2955 2762 2508 3001 3514 2599
"gene_15075" 18 48 46 50 32 20 1 5 10 3 11 1 3 2 0 2 2 8 25 34 13 21 28 25
"gene_15076" 2233 2917 3304 2466 2378 2363 1290 1968 1203 1484 1458 1694 2094 1813 1492 1723 1818 1778 2220 1941 2086 2160 2049 2259
"gene_15077" 736 848 932 617 1239 1273 673 673 680 648 787 892 583 567 510 445 579 767 844 851 843 876 619 942
"gene_15078" 16581 17317 17947 18741 18276 17892 26044 28408 30018 23899 17324 24470 18067 17990 24840 21156 19838 21608 19303 26011 28796 20692 27087 25183
"gene_15079" 9574 10268 9063 11206 11909 8625 9791 13693 11532 9242 13532 12958 12657 11657 14968 12201 12056 15812 5574 4364 8853 6257 5043 5340
"gene_15080" 5253 5748 3333 5292 5691 4817 4633 3820 4011 3980 3909 3907 3957 3031 3213 3354 3086 3513 4253 3051 5311 3662 4342 4010
"gene_15081" 10 24 16 14 12 19 7 10 2 4 0 3 7 4 12 6 26 10 19 46 44 25 31 25
"gene_15082" 806 1020 803 871 1013 1037 600 801 723 699 577 556 324 492 337 429 340 315 572 657 376 567 547 512
"gene_15083" 2644 2714 3000 2530 2736 2204 2053 1735 1751 2412 1861 1852 2056 1991 2091 2056 1940 1948 2055 2207 1947 2190 2275 2055
"gene_15084" 287 470 342 287 526 352 782 874 450 427 654 404 471 410 578 451 933 508 452 434 504 346 417 443
"gene_15085" 2 3 29 24 13 17 8 8 7 2 18 24 38 39 38 68 19 47 0 0 0 0 0 0
"gene_15086" 246 447 430 151 247 273 266 346 213 140 341 272 366 388 325 332 305 280 380 348 385 364 394 388
"gene_15087" 44 72 68 120 90 65 101 107 163 98 150 155 190 255 286 228 182 243 132 164 211 162 146 101
"gene_15088" 751 340 500 492 488 528 234 323 305 239 289 341 405 571 417 587 313 702 986 689 978 916 707 720
"gene_15089" 1056 1311 1272 1291 1093 1312 787 381 983 627 856 729 1035 1099 1173 932 728 964 409 400 412 376 479 554
"gene_15090" 1749 2353 1526 1836 1705 2160 1319 1513 1626 1217 1447 1467 1172 1217 1445 1182 1502 1041 964 1477 1167 1489 1508 1679
"gene_15091" 1240 981 635 875 558 679 539 395 270 489 569 433 380 332 214 401 351 269 588 853 640 749 757 851
"gene_15092" 526 437 355 474 459 568 536 315 448 248 269 387 415 310 391 458 529 318 845 801 822 1109 1079 755
"gene_15093" 751 510 425 614 704 546 704 563 611 521 544 466 1139 1333 841 1028 1049 1221 376 392 432 454 317 412
"gene_15094" 1206 1179 1231 1722 1835 1536 1800 2238 2639 2251 1782 2153 1941 1852 2244 1929 1740 1761 1549 1414 1712 1684 1694 1968
"gene_15095" 117 173 172 160 157 152 332 396 346 340 217 296 217 248 254 221 262 283 169 149 212 146 138 228
"gene_15096" 297 476 325 336 322 388 598 685 485 624 405 499 378 529 400 479 386 407 769 427 423 564 643 538
"gene_15097" 3492 3402 3149 3458 3717 3365 3192 3817 3194 3611 2740 3733 2674 3108 3027 2777 2274 3354 4032 5089 4625 4862 4489 4572
"gene_15098" 646 812 1333 1094 1034 894 934 698 973 770 740 713 633 536 541 703 633 626 575 576 520 689 471 619
"gene_15099" 553 1303 1191 1220 927 664 606 623 651 663 339 646 626 552 621 713 806 648 1168 1149 982 1085 1057 1112
"gene_15100" 2 3 17 7 0 2 6 2 0 3 5 1 0 0 0 0 0 0 6 5 7 12 2 9
"gene_15101" 6 2 0 2 2 9 3 4 4 1 6 7 0 2 5 9 3 5 28 31 7 19 18 30
"gene_15102" 5054 4105 4966 5570 4575 6394 4795 5421 4382 4108 4198 4679 3349 3343 3782 3370 2686 3456 3663 4697 3770 2788 3278 3916
"gene_15103" 6231 5943 5068 5712 5939 5301 7305 6092 6329 7013 7384 5398 6514 4670 6066 6725 6557 6232 4159 5698 5501 5656 5239 5231
"gene_15104" 4457 5760 5713 5727 5485 4594 7368 6796 7751 9369 9665 7653 4735 5007 6260 6555 6238 6311 4654 3963 4514 5421 6305 4982
"gene_15105" 5386 6545 5291 5852 6371 5481 5908 5502 4568 5447 4576 4184 5667 4659 4921 6960 5130 5084 4632 3454 5272 5949 5722 4979
"gene_15106" 25 12 19 24 22 48 27 34 49 33 21 34 166 134 63 172 72 132 83 102 100 114 138 144
"gene_15107" 1270 1077 960 935 1295 1220 982 1484 1035 1067 1078 1289 561 681 523 483 532 812 1599 1311 1519 1500 1452 1491
"gene_15108" 1495 1416 1428 1362 1355 1147 1564 1840 1391 1446 1152 1462 1142 1170 1080 869 1170 1128 1571 980 936 1197 915 1140
"gene_15109" 82 35 90 130 175 114 233 246 217 295 151 206 277 276 289 257 224 388 199 415 367 212 324 395
"gene_15110" 1638 2189 2046 1795 1670 1940 2717 2965 3371 3009 2532 2369 2309 2682 2427 2921 2758 2525 2849 3149 3252 2769 3034 2075
"gene_15111" 175 291 308 143 317 271 138 125 106 108 87 128 302 261 244 266 169 289 348 270 262 228 286 279
"gene_15112" 1753 2306 2401 2481 2366 2298 2570 2945 2811 3649 2875 3369 3384 3773 4218 3361 3032 3384 1885 2564 2252 2206 2337 2618
"gene_15113" 420 394 590 552 450 556 553 546 980 374 636 481 351 447 614 625 518 533 691 682 509 563 604 689
"gene_15114" 2284 2186 2443 2193 2382 2837 2501 2270 2864 2701 1989 2367 3516 2290 3132 3812 3849 3303 2619 2327 1971 2142 2421 2569
"gene_15115" 1996 2452 2072 2719 2305 2248 1381 1279 1579 1354 1648 1781 1749 1699 1622 1449 1190 2135 1495 1854 1801 2078 2185 1315
"gene_15116" 4923 4806 4804 5786 4439 4649 2942 2723 2363 2409 2527 2385 4495 4829 3736 4336 4099 4084 3841 4103 2512 4161 4813 4040
"gene_15117" 3110 2493 2868 2428 3165 2521 2481 2588 3194 2923 2843 2991 2893 2605 2631 2527 3348 2397 2814 3433 2195 3301 3324 2635
"gene_15118" 2647 2531 1992 2404 2738 2029 1927 1591 2707 1927 2634 1705 1287 1796 1499 2066 2009 1356 2757 3502 2273 2757 2963 3548
"gene_15119" 135 186 130 86 93 60 145 132 113 177 76 167 66 34 64 106 88 55 134 45 68 100 85 84
"gene_15120" 12 57 28 22 72 36 40 30 60 22 20 10 37 45 73 33 49 106 62 50 48 70 52 91
"gene_15121" 967 1184 1192 1291 1007 1092 1990 2534 2002 2218 1998 2984 1434 1412 997 1463 1182 1224 1287 919 1462 1857 1027 1498
"gene_15122" 599 587 558 564 473 590 1404 1375 1223 1292 1506 1093 868 1536 1353 1319 1374 1091 819 1069 837 892 843 1054
"gene_15123" 1688 2340 2276 2764 2706 2034 2506 2711 2965 1894 2967 2030 2360 1689 1903 2216 2010 2379 3922 3223 2994 2784 3256 2783
"gene_15124" 11 11 5 5 7 9 13 12 3 13 8 9 15 2 2 4 9 4 0 0 0 0 0 0
"gene_15125" 1012 961 901 1032 963 992 1543 1574 925 932 1466 1682 1791 2012 1681 1324 1286 1493 1476 1459 1439 1400 1332 1254
"gene_15126" 173 250 253 169 293 200 76 158 135 138 136 171 261 188 428 213 224 162 44 84 78 62 147 152
"gene_15127" 277 239 300 284 228 351 218 101 107 174 135 143 67 68 96 151 110 138 314 246 147 96 168 134
"gene_15128" 1243 1214 1175 1516 1152 1255 449 525 444 295 404 486 380 389 445 340 378 394 1069 1167 1128 1363 771 1207
"gene_15129" 314 55 119 113 36 153 25 62 70 68 83 99 268 240 250 296 273 257 120 199 200 187 103 201
"gene_15130" 1542 1689 1912 1926 1813 1662 1608 1372 1540 1365 826 1086 1188 1055 1264 1179 840 911 1383 1344 1635 1463 1672 1154
"gene_15131" 63 71 84 122 110 94 138 108 139 88 99 100 63 61 86 162 41 36 70 173 82 61 76 31
"gene_15132" 177 117 213 202 189 243 253 170 165 109 151 110 59 99 58 110 96 124 150 160 157 193 208 274
"gene_15133" 234 323 319 230 320 280 54 53 71 41 30 86 178 135 170 146 138 213 213 175 334 189 305 180
"gene_15134" 13 36 5 13 12 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gene_15135" 221 159 227 238 246 130 341 225 479 371 318 353 396 451 295 391 300 240 527 287 371 429 346 274
"gene_15136" 229 230 183 145 301 199 32 89 66 89 97 57 93 184 56 108 96 102 56 54 49 34 47 76
"gene_15137" 67 68 177 106 94 74 105 114 151 87 182 189 114 78 62 47 157 73 170 133 64 95 96 119
"gene_15138" 2237 1231 1748 1324 1180 1312 1530 1318 1437 1219 1218 1629 1180 1291 1578 893 976 984 1119 1107 1175 1300 975 1415
"gene_15139" 457 541 348 466 493 469 570 529 743 532 842 694 1049 702 633 940 1062 783 1252 766 1216 891 798 1027
"gene_15140" 4981 5584 6085 5337 6330 5584 5936 5615 6360 6100 6006 5734 4978 5703 6162 6844 4458 6139 4796 3915 4178 5091 4793 4396
"gene_15141" 0 0 0 0 0 0 46 45 73 40 27 34 5 18 23 7 11 6 0 0 0 0 0 0
"gene_15142" 348 384 309 260 329 276 583 415 567 656 507 612 547 567 501 631 640 549 576 660 774 601 1022 655
"gene_15143" 3842 3699 3603 3901 3574 3499 4314 4467 4162 3774 3962 5015 3517 3865 3777 5589 3895 3687 5128 4668 5808 5344 5018 5332
"gene_15144" 4648 4512 4923 3888 5012 4623 3214 4355 3214 3829 3765 3572 1809 1661 1669 2068 2351 2014 2933 2416 2948 2231 2738 2907
"gene_15145" 1036 1062 1279 1073 1222 1102 2102 1912 1789 1906 2065 2000 744 781 930 786 616 1178 1526 1550 1577 1469 1411 1704
"gene_15146" 721 957 1089 769 891 714 1011 1306 1049 745 675 881 467 449 605 484 285 603 679 1018 1167 890 967 1077
"gene_15147" 12 24 18 14 20 10 79 100 93 82 80 91 7 18 16 21 20 25 0 0 0 0 0 0
"gene_15148" 3948 3630 4817 5267 5243 4707 4260 4680 4131 5503 4386 5143 5263 5966 5488 4843 4608 5978 4073 3167 4100 4565 2823 4077
"gene_15149" 0 0 0 0 0 0 11 9 25 15 5 9 26 39 19 15 31 25 133 49 85 38 61 71
"gene_15150" 65 66 100 64 121 57 100 162 37 116 98 157 30 41 18 44 9 38 95 70 64 102 121 78
"gene_15151" 2156 2594 3259 2671 3008 2562 5470 5165 4458 3276 5324 3487 1802 2171 2078 1725 2214 2012 1918 2038 2092 2246 1837 2619
"gene_15152" 4028 4278 4353 3871 3944 3958 3547 3343 4461 5040 4465 4311 4796 4444 3370 3388 4115 3304 4473 5250 5489 6084 5374 5245
